Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,Neighborhood,YearBuilt,RoofStyle,RoofMatl,MasVnrArea,Foundation,BsmtExposure,HeatingQC,CentralAir,GrLivArea,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,SaleType,SalePrice,Has_Alley,Artery,Feedr,RRNn,RRAn,PosN,PosA,RRNe,RRAe,1Fam_BldgType,Overall_Total,BrkCmnArea,BrkFaceArea,StoneArea,Exter_Total,Bsmt_Total,Has_BsmtFin,BsmtFinSF_Total,SF_QualFinished,SF_Total,Bath,Garage_Total,Has_WoodDeck,Has_OpenPorch,Has_EnclosedPorch,Has_3SsnPorch,Has_ScreenPorch,Has_PorchOrDeck,Has_Pool,Has_Fence,Has_Shed,Post_Collapse
1195,60,RL,80,9364,Pave,Corner,Sawyer,1969,Gable,CompShg,143,CBlock,No,TA,Y,1352,1,TA,Typ,0,1,WD,158000,0,0,0,0,0,0,0,0,0,1,13,0,0,143,10,10,1,371,1723,2015,1.5,10,1,1,0,0,0,1,0,1,0,1
1196,60,RL,51,8029,Pave,Inside,Gilbert,2005,Gable,CompShg,0,PConc,No,Ex,Y,1456,1,Gd,Typ,0,2,WD,176000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,0,0,1456,2184,2.5,10,1,1,0,0,0,1,0,0,0,0
1197,60,RL,58,14054,Pave,Inside,Gilbert,2006,Gable,CompShg,0,PConc,Av,Ex,Y,1863,1,Gd,Typ,1,3,New,219210,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1863,2742,2.5,10,1,1,0,0,0,1,0,0,0,0
1198,75,RM,65,8850,Pave,Corner,OldTown,1916,Gable,CompShg,0,BrkTil,No,Ex,Y,1690,1,TA,Typ,1,1,ConLw,144000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,1690,2505,1,10,0,0,1,0,0,1,0,0,0,0
1199,20,RL,70,9100,Pave,Inside,CollgCr,2001,Gable,CompShg,0,PConc,No,Ex,Y,1212,1,Gd,Typ,0,2,WD,178000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1212,2424,2,10,1,0,0,0,0,1,0,0,0,1
1200,20,RL,75,11235,Pave,Inside,Sawyer,1963,Gable,CompShg,51,CBlock,No,Gd,Y,1382,1,TA,Typ,1,2,WD,148000,0,0,0,0,0,0,0,0,0,1,9,0,51,0,10,10,1,547,1929,2433,1.5,10,0,1,0,0,0,1,0,0,0,0
1201,20,RL,71,9353,Pave,Inside,NAmes,1970,Gable,CompShg,0,CBlock,No,Gd,Y,864,1,TA,Typ,0,1,Oth,116050,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,10,0,0,864,1728,1,10,0,0,0,0,0,0,0,0,1,0
1202,60,RL,80,10400,Pave,Corner,CollgCr,1998,Gable,CompShg,0,PConc,Av,Ex,Y,1779,1,Gd,Typ,0,2,WD,197900,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,0,0,1779,2645,2.5,10,1,1,0,0,0,1,0,0,0,1
1203,50,RM,50,6000,Pave,Corner,BrkSide,1925,Gable,CompShg,0,BrkTil,No,Ex,Y,1348,1,TA,Typ,1,1,WD,117000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,1348,2232,2,10,0,0,1,0,0,1,0,0,0,1
1204,20,RL,75,9750,Pave,Inside,CollgCr,2000,Gable,CompShg,171,PConc,No,Ex,Y,1630,1,Gd,Typ,1,2,WD,213000,0,0,0,0,0,0,0,0,0,1,12,0,171,0,12,12,0,0,1630,3260,2,10,1,1,0,0,0,1,0,0,0,1
1205,20,RL,78,10140,Pave,Inside,NWAmes,1975,Gable,CompShg,0,CBlock,No,Ex,Y,1074,1,TA,Typ,0,2,WD,153500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,788,1862,2130,2.5,10,0,1,0,0,0,1,0,1,0,0
1206,20,RL,90,14684,Pave,CulDSac,SawyerW,1990,Hip,CompShg,234,CBlock,Mn,Gd,Y,2196,1,Gd,Typ,1,3,WD,271900,0,0,0,0,0,0,0,0,0,1,14,0,234,0,12,12,1,662,2858,4354,2,10,1,1,0,0,0,1,0,0,0,1
1207,20,RH,NA,8900,Pave,Inside,SawyerW,1966,Gable,CompShg,0,CBlock,No,TA,Y,1056,1,TA,Typ,0,1,WD,107000,0,0,0,0,0,0,0,0,0,1,8,0,0,0,10,10,1,1056,2112,2112,2,10,0,1,0,0,0,1,0,1,0,0
1208,20,RL,70,9135,Pave,Inside,CollgCr,2003,Gable,CompShg,120,PConc,Av,Ex,Y,1700,1,Gd,Typ,0,2,WD,200000,0,0,0,0,0,0,0,0,0,1,11,0,120,0,12,12,1,340,2040,3382,3,10,1,1,0,0,0,1,0,0,0,0
1209,20,RL,70,7763,Pave,Inside,NAmes,1962,Gable,CompShg,0,CBlock,No,TA,Y,1283,1,TA,Typ,0,2,WD,140000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,10,1,612,1895,2214,2,10,0,0,0,0,0,0,0,0,0,0
1210,20,RL,85,10182,Pave,CulDSac,Somerst,2006,Hip,CompShg,420,PConc,Mn,Ex,Y,1660,1,Gd,Typ,1,2,New,290000,0,0,0,1,0,0,0,0,0,1,13,0,0,420,12,14,1,1220,2880,3320,3,10,1,1,0,0,0,1,0,0,0,0
1211,60,RL,70,11218,Pave,Inside,SawyerW,1992,Gable,CompShg,0,PConc,No,Ex,Y,1845,1,Gd,Typ,1,2,WD,189000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,12,0,0,1845,2900,2.5,10,1,1,0,0,0,1,0,1,1,1
1212,50,RL,152,12134,Pave,Inside,Gilbert,1988,Gable,CompShg,0,Wood,Av,Gd,Y,1752,1,TA,Typ,0,2,WD,164000,0,0,0,0,0,0,0,0,0,1,15,0,0,0,12,12,1,427,2179,2311,2,10,1,1,0,0,0,1,0,0,0,1
1213,30,RL,50,9340,Pave,Inside,Edwards,1941,Hip,CompShg,0,CBlock,No,TA,Y,672,1,TA,Typ,0,1,WD,113000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,344,1016,1344,2,10,0,1,0,0,0,1,0,0,0,1
1214,80,RL,NA,10246,Pave,CulDSac,Sawyer,1965,Gable,CompShg,0,CBlock,Av,Ex,Y,960,1,TA,Typ,0,1,WD,145000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,12,1,648,1608,1608,1.5,10,1,0,0,0,0,1,0,0,0,0
1215,85,RL,69,10205,Pave,Inside,NAmes,1962,Gable,CompShg,0,CBlock,Av,TA,Y,999,1,TA,Typ,0,1,WD,134500,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,784,1783,1924,2,10,1,1,0,0,0,1,0,0,0,0
1216,20,RL,99,7094,Pave,Inside,Sawyer,1966,Gable,CompShg,0,CBlock,No,TA,Y,894,1,TA,Typ,0,1,WD,125000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,554,1448,1788,1,10,0,0,0,0,0,0,0,1,0,0
1217,90,RM,68,8930,Pave,Inside,Sawyer,1978,Gable,CompShg,0,Slab,NA,TA,Y,1902,2,TA,Typ,0,2,WD,112000,0,0,0,0,0,0,0,0,1,0,11,0,0,0,10,0,0,0,1902,1902,2,10,0,0,0,0,0,0,0,0,0,1
1218,20,FV,72,8640,Pave,Inside,Somerst,2009,Gable,CompShg,72,PConc,Mn,Ex,Y,1314,1,Gd,Typ,0,2,New,229456,0,0,0,0,0,0,0,0,0,1,13,0,0,72,12,12,1,936,2250,2614,3,10,1,1,0,0,0,1,0,0,0,1
1219,50,RM,52,6240,Pave,Inside,BrkSide,1947,Gable,CompShg,0,Slab,NA,Gd,N,912,1,TA,Typ,0,0,WD,80500,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,0,0,0,912,912,1,0,0,0,0,0,0,0,0,0,0,0
1220,160,RM,21,1680,Pave,Inside,BrDale,1971,Gable,CompShg,236,CBlock,No,TA,Y,1218,1,TA,Typ,0,0,WD,91500,0,0,0,0,0,0,0,0,0,0,11,0,236,0,10,10,0,0,1218,1890,1.5,0,1,0,0,0,0,1,0,0,0,0
1221,20,RL,66,7800,Pave,Inside,NAmes,1964,Gable,CompShg,0,CBlock,No,TA,Y,912,1,TA,Typ,0,1,WD,115000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,912,1824,1824,1,10,0,0,0,0,0,0,0,0,0,0
1222,20,RL,55,8250,Pave,Inside,Sawyer,1968,Hip,CompShg,0,CBlock,No,Ex,Y,1211,1,TA,Typ,1,1,WD,134000,0,0,1,0,0,0,0,0,0,1,10,0,0,0,10,10,1,742,1953,2163,1,10,0,1,0,0,0,1,0,0,0,0
1223,50,RL,78,10496,Pave,Inside,NAmes,1949,Gable,CompShg,320,CBlock,Mn,Ex,Y,1846,1,TA,Typ,1,1,WD,143000,0,1,0,0,0,0,0,0,0,1,12,0,320,0,10,10,1,196,2042,2886,2,10,0,0,0,0,0,0,0,1,0,0
1224,20,RL,89,10680,Pave,Inside,NAmes,1951,Hip,CompShg,44,CBlock,No,TA,N,2136,1,TA,Mod,0,2,WD,137900,0,0,0,0,0,0,0,0,0,1,8,0,44,0,10,8,1,756,2892,4272,2,10,0,1,0,0,0,1,0,1,0,0
1225,60,RL,60,15384,Pave,Inside,Gilbert,2004,Gable,CompShg,0,PConc,Av,Ex,Y,1490,1,Gd,Typ,1,2,WD,184000,0,0,0,0,1,0,0,0,0,1,12,0,0,0,12,12,1,724,2214,2278,3.5,10,1,1,0,0,0,1,0,0,0,0
1226,80,RL,65,10482,Pave,Inside,NAmes,1958,Hip,CompShg,63,CBlock,Av,Ex,Y,1138,1,TA,Typ,0,1,WD,145000,0,0,0,0,0,0,0,0,0,1,14,0,63,0,12,10,1,507,1645,1726,1.5,10,1,0,0,0,0,1,0,1,0,0
1227,60,RL,86,14598,Pave,CulDSac,Somerst,2007,Gable,CompShg,74,PConc,Mn,Ex,Y,1933,1,Gd,Typ,1,3,WD,214000,0,0,1,0,0,0,0,0,0,1,11,0,0,74,12,12,0,0,1933,2827,2.5,10,1,1,0,0,0,1,0,0,0,0
1228,20,RL,72,8872,Pave,Corner,NAmes,1965,Gable,CompShg,300,CBlock,No,Ex,Y,912,1,Gd,Typ,0,2,WD,147000,0,0,0,0,0,0,0,0,0,1,13,0,300,0,10,10,1,595,1507,1824,2,10,0,1,0,0,0,1,0,0,0,0
1229,120,RL,65,8769,Pave,Corner,NridgHt,2008,Hip,CompShg,766,PConc,No,Ex,Y,1702,1,Ex,Typ,1,3,New,367294,0,0,0,0,0,0,0,0,0,0,14,0,766,0,14,14,1,1540,3242,3404,2.5,10,0,1,0,0,1,1,0,0,0,0
1230,80,RL,70,7910,Pave,Inside,NAmes,1960,Hip,CompShg,0,CBlock,No,Gd,Y,1507,1,TA,Maj1,0,1,WD,127000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,666,2173,2582,2,10,0,0,0,0,0,0,0,1,0,0
1231,90,RL,NA,18890,Pave,Inside,Sawyer,1977,Shed,CompShg,1,CBlock,No,Ex,Y,2620,2,TA,Typ,1,2,WD,190000,0,0,1,0,0,0,0,0,1,0,10,0,0,0,10,12,1,709,3329,3981,3,10,1,1,1,0,0,1,0,0,0,0
1232,90,RL,70,7728,Pave,Inside,NAmes,1962,Hip,CompShg,120,CBlock,Av,TA,Y,1190,1,TA,Typ,0,2,WD,132500,0,0,0,0,0,0,0,0,0,0,11,0,120,0,10,10,1,803,1993,2296,2,10,0,1,0,0,0,1,0,1,0,0
1233,90,RL,70,9842,Pave,FR2,NAmes,1962,Gable,CompShg,0,Slab,NA,TA,Y,1224,2,TA,Typ,0,2,WD,101800,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,1224,1224,2,10,0,0,0,0,0,0,0,0,0,0
1234,20,RL,NA,12160,Pave,Inside,NAmes,1959,Hip,CompShg,180,CBlock,No,Fa,Y,1188,1,TA,Typ,0,2,COD,142000,0,0,0,0,0,0,0,0,0,1,10,0,180,0,10,10,1,1000,2188,2376,2,10,0,0,0,0,0,0,0,1,0,1
1235,70,RH,55,8525,Pave,Inside,SWISU,1911,Gable,CompShg,0,PConc,Av,TA,N,1964,1,TA,Typ,0,0,WD,130000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,1964,2904,1.5,0,0,1,0,0,0,1,0,0,0,0
1236,70,RL,96,13132,Pave,Inside,Crawfor,1914,Gable,CompShg,0,BrkTil,Mn,Gd,Y,1784,1,TA,Typ,0,1,WD,138887,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,12,0,0,1784,2531,1.5,6,1,1,0,0,0,1,0,0,0,0
1237,160,RL,36,2628,Pave,Inside,NridgHt,2003,Gable,CompShg,106,PConc,No,Ex,Y,1626,1,Gd,Typ,0,2,WD,175500,0,0,0,0,0,0,0,0,0,0,12,0,0,106,12,12,0,0,1626,2390,2.5,10,0,1,0,0,0,1,0,0,0,1
1238,60,RL,41,12393,Pave,FR2,CollgCr,2004,Gable,CompShg,0,PConc,No,Ex,Y,1948,1,Gd,Typ,1,2,WD,195000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1948,2795,2.5,10,1,1,0,0,0,1,0,0,0,0
1239,20,RL,63,13072,Pave,Inside,SawyerW,2005,Gable,CompShg,0,PConc,No,Ex,Y,1141,1,TA,Typ,0,2,WD,142500,0,0,0,0,0,0,0,0,1,1,11,0,0,0,12,12,0,0,1141,2282,1.5,10,0,0,0,0,0,0,0,0,0,0
1240,20,RL,64,9037,Pave,Inside,Timber,2006,Hip,CompShg,32,PConc,Av,Ex,Y,1484,1,Ex,Typ,1,2,WD,265900,0,0,0,0,0,0,0,0,0,1,13,0,32,0,12,12,1,428,1912,2960,2,10,1,1,0,0,0,1,0,0,0,0
1241,60,RL,65,8158,Pave,Inside,CollgCr,2003,Gable,CompShg,252,PConc,No,Ex,Y,1768,1,Gd,Typ,0,2,WD,224900,0,0,0,0,0,0,0,0,0,1,12,0,252,0,12,12,1,550,2318,2652,3.5,10,0,1,0,0,0,1,0,0,0,0
1242,20,RL,83,9849,Pave,Inside,Somerst,2007,Hip,CompShg,0,PConc,Av,Ex,Y,1689,1,Gd,Typ,0,3,New,248328,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,12,0,0,1689,3378,2,10,0,1,0,0,0,1,0,0,0,0
1243,85,RL,85,10625,Pave,Inside,NWAmes,1974,Gable,CompShg,81,CBlock,Gd,TA,Y,1173,1,Gd,Typ,2,2,WD,170000,0,0,0,0,0,0,0,0,0,1,13,0,81,0,10,12,1,1053,2226,2226,3,10,0,1,0,0,0,1,0,1,0,1
1244,20,RL,107,13891,Pave,Inside,NridgHt,2006,Gable,CompShg,NA,PConc,Gd,Ex,Y,2076,1,Ex,Typ,1,3,New,465000,0,0,0,0,0,0,0,0,0,1,15,0,0,0,14,16,1,1386,3462,4152,3.5,10,1,1,0,0,0,1,0,0,0,0
1245,70,RL,NA,11435,Pave,Corner,Crawfor,1929,Gable,CompShg,0,PConc,No,Fa,Y,1517,1,Gd,Typ,2,2,WD,230000,0,0,0,0,0,0,0,0,0,1,15,0,0,0,10,12,0,0,1517,2309,1,10,0,0,0,0,0,0,0,0,0,0
1246,80,RL,78,12090,Pave,Inside,NWAmes,1984,Hip,CompShg,74,CBlock,No,Ex,Y,1868,1,TA,Typ,1,2,WD,178000,0,0,0,0,0,0,0,0,0,1,13,0,74,0,10,12,0,0,1868,2453,3.5,10,1,1,0,0,1,1,0,0,0,0
1247,60,FV,65,8125,Pave,Inside,Somerst,2005,Gable,CompShg,0,PConc,No,Ex,Y,1553,1,Gd,Typ,0,2,New,186500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1553,2309,2.5,10,0,1,0,0,0,1,0,0,0,0
1248,80,RL,NA,12328,Pave,Inside,Mitchel,1976,Gable,CompShg,335,CBlock,Av,TA,Y,1034,1,TA,Typ,0,3,WD,169900,0,0,0,0,0,0,0,0,0,1,11,0,335,0,10,10,1,539,1573,2046,2,10,0,0,0,0,0,0,0,0,0,1
1249,75,RM,60,9600,Pave,Inside,OldTown,1917,Gable,CompShg,0,BrkTil,No,Fa,N,2058,1,TA,Typ,1,2,WD,129500,1,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,319,2377,2793,1.5,6,0,0,1,0,0,1,0,0,0,0
1250,20,RL,60,7200,Pave,Inside,NAmes,1950,Gable,CompShg,0,CBlock,No,TA,Y,988,1,TA,Typ,0,1,WD,119000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,1,630,1618,1864,1,10,0,1,0,0,0,1,0,0,0,0
1251,20,RL,93,11160,Pave,Corner,NAmes,1968,Hip,CompShg,0,CBlock,No,Ex,Y,2110,1,Ex,Typ,2,2,WD,244000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,10,1,1065,3175,4220,3.5,10,0,0,0,0,0,0,0,0,0,1
1252,120,RL,NA,3136,Pave,Corner,NridgHt,2003,Gable,CompShg,163,PConc,No,Ex,Y,1405,1,Gd,Typ,1,2,WD,171750,0,0,0,0,0,0,0,0,0,0,12,0,0,163,12,12,0,0,1405,2810,2,10,1,1,0,0,0,1,0,0,0,0
1253,20,RL,62,9858,Pave,Inside,Mitchel,1968,Gable,CompShg,0,CBlock,No,TA,Y,874,1,TA,Typ,0,1,WD,130000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,510,1384,1738,2,10,1,0,0,0,0,1,0,1,1,1
1254,60,RL,NA,17542,Pave,Inside,Veenker,1974,Gable,CompShg,0,CBlock,Gd,TA,Y,2167,1,Gd,Typ,2,2,WD,294000,0,0,0,0,0,0,0,0,0,1,14,0,0,0,12,10,1,1156,3323,3359,3.5,10,1,1,0,0,0,1,0,1,0,0
1255,60,RL,60,6931,Pave,Inside,Edwards,2003,Gable,CompShg,92,PConc,No,Ex,Y,1656,1,Gd,Typ,1,2,WD,165400,0,0,0,0,0,0,0,0,0,1,12,0,0,92,12,12,0,0,1656,2402,2.5,10,1,1,0,0,0,1,0,0,0,0
1256,50,RM,52,6240,Pave,Inside,BrkSide,1931,Gable,CompShg,0,BrkTil,No,TA,Y,1367,1,TA,Typ,1,1,WD,127500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,8,1,425,1792,2251,1,10,0,0,0,0,1,1,0,0,0,0
1257,20,RL,91,14303,Pave,Corner,NoRidge,1994,Hip,CompShg,554,PConc,Gd,Ex,Y,1987,1,Gd,Typ,1,2,WD,301500,0,0,0,0,0,0,0,0,0,1,13,0,554,0,12,12,1,1314,3301,3973,3,10,1,1,0,0,0,1,0,0,0,0
1258,30,RL,56,4060,Pave,Corner,Edwards,1922,Gable,CompShg,0,PConc,No,Ex,Y,864,1,TA,Typ,0,0,WD,99900,0,0,1,0,0,0,0,0,0,1,13,0,0,0,10,8,0,0,864,1728,1,0,0,1,0,0,0,1,0,0,0,1
1259,80,RL,59,9587,Pave,Inside,Gilbert,2005,Gable,CompShg,182,PConc,Gd,Ex,Y,1166,1,Gd,Typ,0,2,WD,190000,0,0,0,0,0,0,0,0,0,1,12,0,0,182,12,12,1,655,1821,2022,3,10,1,0,0,0,0,1,0,0,0,0
1260,20,RL,65,9750,Pave,FR2,NAmes,1969,Gable,CompShg,0,CBlock,No,Gd,Y,1054,1,TA,Typ,0,2,WD,151000,0,0,0,0,0,0,0,0,0,1,14,0,0,0,10,12,1,1040,2094,2108,2.5,10,1,0,0,0,1,1,0,0,0,0
1261,60,RL,NA,24682,Pave,CulDSac,Gilbert,1999,Gable,CompShg,0,PConc,No,Ex,Y,1675,1,TA,Typ,1,2,WD,181000,0,0,0,0,1,0,0,0,0,1,11,0,0,0,10,12,0,0,1675,2516,2.5,10,0,1,0,0,0,1,0,0,0,1
1262,20,RL,80,9600,Pave,Inside,NAmes,1956,Hip,CompShg,0,CBlock,No,Gd,Y,1050,1,TA,Typ,0,1,WD,128900,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,504,1554,2100,1,10,0,0,0,0,0,0,0,0,0,1
1263,50,RL,NA,11250,Pave,Inside,ClearCr,1957,Gable,CompShg,0,CBlock,Av,Ex,Y,1788,1,TA,Min2,2,1,WD,161500,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,10,0,0,1788,2892,2,10,1,0,0,0,0,1,0,0,0,1
1264,70,RL,60,13515,Pave,Inside,BrkSide,1919,Gambrel,CompShg,0,PConc,No,Ex,Y,1824,1,TA,Typ,1,2,WD,180500,1,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,1824,2588,1,10,0,0,1,0,0,1,0,1,0,0
1265,120,RH,34,4060,Pave,Inside,NAmes,1998,Gable,CompShg,0,PConc,No,Ex,Y,1337,1,Gd,Typ,0,2,COD,181000,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,12,1,266,1603,2742,3,10,1,1,0,0,0,1,0,0,0,0
1266,160,FV,35,3735,Pave,FR3,Somerst,1999,Hip,CompShg,218,PConc,No,Ex,Y,1452,1,Gd,Typ,0,2,WD,183900,0,0,0,0,0,0,0,0,0,0,12,0,218,0,12,12,1,450,1902,2143,3.5,10,0,1,0,0,0,1,0,0,0,0
1267,190,RM,60,10120,Pave,Inside,OldTown,1910,Hip,CompShg,0,CBlock,No,TA,N,1889,2,TA,Typ,1,1,WD,122000,0,0,1,0,0,0,0,0,0,0,11,0,0,0,8,10,0,0,1889,2814,1.5,10,0,0,1,0,0,1,0,1,0,0
1268,20,RL,89,13214,Pave,Inside,Timber,2008,Hip,CompShg,0,PConc,Gd,Ex,Y,2018,1,Ex,Typ,1,3,WD,378500,0,0,0,0,0,0,0,0,0,1,14,0,0,0,14,14,0,0,2018,4020,2,10,1,1,0,0,0,1,0,0,0,1
1269,50,RL,NA,14100,Pave,Inside,Crawfor,1935,Gable,CompShg,632,CBlock,Mn,Ex,Y,3447,1,Gd,Typ,2,3,WD,381000,0,0,0,0,0,0,0,0,0,1,17,0,632,0,12,10,1,192,3639,4175,3.5,10,1,1,0,0,0,1,0,1,0,0
1270,50,RL,78,11344,Pave,Inside,NAmes,1958,Gable,CompShg,180,CBlock,No,TA,Y,1524,1,TA,Typ,0,1,WD,144000,0,0,1,0,0,0,0,0,0,1,10,0,180,0,10,10,1,460,1984,2398,1.5,10,0,0,0,0,0,0,0,1,0,0
1271,40,RL,NA,23595,Pave,Inside,ClearCr,1979,Shed,WdShake,0,PConc,Gd,TA,Y,1524,1,Gd,Typ,1,2,WD,260000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,12,1,1258,2782,2856,2.5,10,1,0,0,0,0,1,0,0,0,1
1272,20,RL,NA,9156,Pave,Inside,NWAmes,1968,Hip,CompShg,0,CBlock,No,Gd,Y,1489,1,Gd,Typ,1,2,WD,185750,0,0,0,0,0,1,0,0,0,1,13,0,0,0,10,10,0,0,1489,2978,2,10,0,0,0,0,0,0,0,0,0,1
1273,20,RL,NA,13526,Pave,CulDSac,Sawyer,1965,Hip,CompShg,114,CBlock,No,TA,Y,935,1,TA,Typ,0,1,WD,137000,0,0,0,0,0,0,0,0,0,1,11,0,114,0,10,10,1,935,1870,1870,2,10,1,0,0,0,0,1,0,1,0,0
1274,80,RL,124,11512,Pave,Corner,Edwards,1959,Gable,CompShg,84,CBlock,Av,Gd,Y,1357,1,Ex,Typ,1,1,WD,177000,0,0,0,0,0,0,0,0,0,1,13,0,84,0,10,10,1,719,2076,2376,2,10,0,0,0,0,1,1,0,1,0,0
1275,50,RL,53,5362,Pave,Corner,Crawfor,1910,Gable,CompShg,0,PConc,No,Ex,Y,1250,1,TA,Typ,1,2,WD,139000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,1250,1911,2,10,1,0,1,0,0,1,0,0,0,0
1276,90,RL,95,11345,Pave,Corner,NAmes,1948,Gable,Roll,567,CBlock,No,Gd,Y,1920,2,TA,Typ,0,2,WD,137000,0,0,1,0,0,0,0,0,0,0,10,0,0,567,10,10,1,220,2140,2848,2,8,0,0,0,0,0,0,0,0,0,0
1277,60,RL,NA,12936,Pave,CulDSac,NWAmes,1972,Gable,CompShg,0,CBlock,No,TA,Y,1395,1,TA,Typ,1,2,WD,162000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,593,1988,2118,2,10,1,1,0,0,0,1,0,0,0,1
1278,80,RL,NA,17871,Pave,CulDSac,NWAmes,1967,Gable,CompShg,359,CBlock,Av,Fa,Y,1724,1,TA,Typ,1,2,WD,197900,0,0,0,0,0,0,0,0,0,1,11,0,359,0,10,12,1,528,2252,3404,2.5,10,0,0,0,0,0,0,0,0,0,1
1279,60,RL,75,9473,Pave,Inside,CollgCr,2002,Gable,CompShg,NA,PConc,No,Ex,Y,2031,1,Gd,Typ,1,2,WD,237000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,12,1,804,2835,3159,3.5,10,0,1,0,0,0,1,0,0,0,0
1280,50,C (all),60,7500,Pave,Inside,IDOTRR,1920,Gable,CompShg,0,CBlock,No,TA,Y,1128,1,TA,Typ,0,2,COD,68400,0,0,0,0,0,0,0,0,0,1,8,0,0,0,12,10,0,0,1128,1826,1,10,1,0,1,0,0,1,0,0,0,1
1281,20,RL,67,9808,Pave,Inside,CollgCr,2002,Gable,CompShg,110,PConc,No,Ex,Y,1573,1,Gd,Typ,0,2,WD,227000,0,0,0,0,0,0,0,0,0,1,12,0,110,0,12,12,1,788,2361,3146,3,10,0,1,0,0,0,1,0,0,0,1
1282,20,RL,50,8049,Pave,CulDSac,Timber,1990,Hip,CompShg,54,CBlock,No,TA,Y,1339,1,TA,Typ,1,2,WD,180000,0,0,0,0,0,0,0,0,0,1,12,0,54,0,10,12,1,1053,2392,2648,3,14,0,1,0,0,1,1,0,0,0,0
1283,20,RL,61,8800,Pave,Inside,CollgCr,1977,Gable,CompShg,0,CBlock,Mn,TA,Y,1040,1,Gd,Typ,0,2,WD,150500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,676,1716,2080,2,10,0,0,0,0,1,1,0,0,0,1
1284,90,RL,94,9400,Pave,Corner,Mitchel,1971,Mansard,CompShg,0,CBlock,Av,TA,Y,1824,2,TA,Typ,0,0,WD,139000,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,10,0,0,1824,2736,3,0,1,0,0,0,0,1,0,0,0,1
1285,50,RL,50,9638,Pave,Inside,SWISU,1919,Gable,CompShg,0,PConc,No,Ex,Y,2447,1,Gd,Min2,1,1,WD,169000,0,0,1,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,2447,3251,2,10,1,0,1,0,1,1,0,0,0,1
1286,50,RM,50,6000,Pave,Inside,BrkSide,1939,Gable,CompShg,0,CBlock,No,Ex,Y,1412,1,TA,Typ,1,1,WD,132500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,8,10,0,0,1412,2192,1,10,1,0,0,0,0,1,0,0,0,1
1287,20,RL,NA,9790,Pave,Inside,NWAmes,1963,Hip,CompShg,451,CBlock,No,TA,Y,1328,1,TA,Typ,2,2,WD,143000,0,0,1,0,0,0,0,0,0,1,11,0,451,0,10,10,1,650,1978,2656,2.5,10,0,1,0,0,0,1,0,0,0,1
1288,20,RL,NA,36500,Pave,Inside,ClearCr,1964,Gable,CompShg,621,CBlock,Av,Fa,Y,1582,1,TA,Typ,0,2,WD,190000,0,0,0,0,0,0,0,0,0,1,10,621,0,0,12,10,1,812,2394,3206,2.5,10,1,1,0,0,0,1,0,0,0,0
